user_id,country,signup_date,plan_type,primary_device,age,gender,is_active
507,AU,2018-03-11,Basic,Desktop,39,Other,0
508,DE,2018-07-25,Standard,Tablet,65,F,1
509,JP,2021-04-16,Premium,Desktop,34,F,1
510,FR,2022-10-08,Standard,Desktop,72,Other,1
511,KR,2019-08-23,Standard,Smart TV,16,M,0
512,AU,2020-01-21,Premium,Smart TV,63,F,1
513,UK,2019-03-05,Premium,Smart TV,38,Other,0
514,UK,2021-01-17,Premium,Smart TV,40,M,1
515,FR,2018-09-16,Premium,Smart TV,16,Other,1
516,JP,2019-09-17,Basic,Mobile,64,Other,1
517,UK,2018-01-17,Premium,Smart TV,69,F,1
518,IT,2020-09-29,Basic,Desktop,60,M,1
519,IT,2020-12-26,Standard,Desktop,27,Other,1
520,IT,2020-07-22,Basic,Tablet,77,F,1
521,DE,2019-10-20,Premium,Tablet,50,F,1
522,NL,2018-10-05,Basic,Mobile,57,M,1
523,UK,2021-06-20,Premium,Desktop,64,Other,1
524,FR,2021-02-08,Premium,Mobile,66,M,0
525,IT,2021-01-30,Premium,Desktop,31,Other,1
526,IT,2020-08-18,Basic,Desktop,43,M,0
527,FR,2020-06-26,Premium,Smart TV,19,F,1
528,IT,2019-01-08,Basic,Smart TV,68,M,1
529,NL,2018-07-26,Standard,Mobile,54,M,1
530,AU,2021-02-06,Basic,Smart TV,37,F,1
531,ES,2021-08-30,Premium,Smart TV,42,F,0
532,DE,2021-02-12,Standard,Desktop,31,F,1
533,KR,2022-01-24,Standard,Desktop,44,M,1
534,NL,2022-07-14,Standard,Smart TV,18,Other,1
535,DE,2019-11-13,Standard,Desktop,30,M,1
536,JP,2020-07-04,Premium,Desktop,16,M,1
537,IT,2021-03-15,Standard,Mobile,36,M,1
538,FR,2019-11-10,Premium,Desktop,79,Other,1
539,FR,2018-08-19,Standard,Tablet,33,Other,0
540,AU,2021-02-17,Basic,Smart TV,35,M,1
541,KR,2022-07-22,Basic,Smart TV,62,F,1
542,US,2022-02-02,Premium,Smart TV,38,M,1
543,US,2022-12-15,Standard,Desktop,75,Other,1
544,AU,2020-10-28,Premium,Desktop,60,Other,1
545,ES,2019-03-08,Premium,Tablet,39,M,1
546,AU,2021-07-29,Standard,Mobile,21,M,1
547,DE,2018-02-05,Standard,Smart TV,65,Other,0
548,JP,2018-06-17,Premium,Tablet,30,F,1
549,ES,2018-05-17,Basic,Smart TV,27,M,0
550,IT,2022-05-15,Premium,Smart TV,60,Other,0
551,UK,2018-02-19,Standard,Smart TV,77,F,1
552,AU,2021-08-31,Basic,Mobile,41,M,1
553,NL,2021-03-26,Standard,Mobile,42,Other,1
554,CA,2021-04-30,Basic,Mobile,34,F,1
555,KR,2018-04-10,Basic,Smart TV,30,M,1
556,UK,2018-11-19,Premium,Desktop,68,F,1
557,KR,2022-03-22,Basic,Mobile,30,Other,1
558,KR,2022-04-29,Basic,Mobile,30,F,1
559,UK,2020-04-04,Basic,Smart TV,21,M,1
560,US,2021-06-18,Standard,Smart TV,59,Other,1
561,AU,2022-03-01,Standard,Smart TV,41,Other,1
562,FR,2022-03-10,Basic,Tablet,40,F,0
563,ES,2020-02-18,Basic,Mobile,38,F,1
564,KR,2021-08-25,Standard,Mobile,35,F,1
565,UK,2018-12-27,Basic,Tablet,18,Other,1
566,NL,2021-10-30,Premium,Smart TV,59,M,0
567,KR,2021-03-26,Standard,Smart TV,35,Other,1
568,NL,2019-08-11,Basic,Mobile,40,Other,1
569,ES,2022-10-01,Standard,Desktop,24,Other,1
570,KR,2022-02-16,Basic,Smart TV,60,M,0
571,JP,2022-05-15,Standard,Mobile,28,M,1
572,UK,2020-07-18,Basic,Tablet,40,F,1
573,AU,2020-01-06,Standard,Tablet,65,F,1
574,IT,2022-04-11,Basic,Mobile,49,M,1
575,IT,2022-12-24,Basic,Smart TV,77,M,1
576,UK,2020-05-15,Standard,Smart TV,77,M,1
577,CA,2021-02-15,Standard,Mobile,37,Other,0
578,US,2021-06-22,Standard,Mobile,71,F,0
579,JP,2022-11-01,Basic,Desktop,45,M,1
580,DE,2018-09-17,Premium,Mobile,59,F,1
581,IT,2019-06-19,Premium,Mobile,44,Other,0
582,DE,2021-12-25,Basic,Smart TV,23,M,1
583,JP,2018-02-04,Standard,Desktop,79,Other,1
584,KR,2022-04-23,Standard,Tablet,70,F,0
585,UK,2021-06-29,Standard,Desktop,60,F,1
586,NL,2019-08-07,Basic,Smart TV,48,F,0
587,UK,2022-09-20,Basic,Tablet,75,F,0
588,UK,2018-01-06,Basic,Mobile,31,Other,0
589,US,2018-09-09,Basic,Mobile,68,Other,1
590,UK,2019-04-16,Standard,Desktop,51,M,0
591,IT,2020-09-28,Standard,Mobile,17,Other,0
592,KR,2018-07-19,Standard,Desktop,29,M,1
593,US,2021-04-28,Premium,Mobile,59,Other,1
594,CA,2018-05-05,Basic,Smart TV,21,F,1
595,UK,2020-07-16,Basic,Mobile,75,Other,1
596,ES,2019-04-15,Basic,Mobile,52,F,0
597,DE,2020-12-22,Standard,Tablet,41,F,1
598,UK,2018-12-25,Premium,Smart TV,19,M,1
599,NL,2021-03-03,Basic,Tablet,61,F,1
600,NL,2020-05-22,Premium,Tablet,79,M,1
601,UK,2019-02-23,Premium,Mobile,58,M,1
602,FR,2021-10-06,Premium,Desktop,36,F,0
603,NL,2019-06-05,Standard,Desktop,35,M,1
604,JP,2019-12-25,Basic,Smart TV,33,Other,0
605,CA,2022-10-15,Basic,Mobile,23,F,1
606,NL,2020-04-05,Standard,Mobile,55,F,1
607,JP,2021-07-07,Basic,Mobile,30,M,1
608,JP,2020-07-04,Standard,Desktop,31,F,1
609,US,2018-03-18,Premium,Tablet,46,Other,1
610,AU,2022-04-23,Basic,Tablet,16,F,1
611,KR,2019-05-26,Premium,Mobile,56,M,1
612,DE,2018-03-28,Premium,Mobile,54,Other,1
613,JP,2022-08-28,Standard,Desktop,79,Other,1
614,KR,2019-04-04,Basic,Smart TV,75,Other,1
615,KR,2020-06-18,Basic,Desktop,64,Other,1
616,DE,2021-02-13,Basic,Desktop,64,M,1
617,FR,2018-11-01,Standard,Tablet,22,F,1
618,JP,2020-09-09,Standard,Smart TV,45,M,1
619,ES,2022-04-10,Standard,Smart TV,42,Other,0
620,AU,2021-11-11,Premium,Tablet,30,Other,1
621,US,2020-07-02,Basic,Tablet,37,F,1
622,KR,2022-10-03,Basic,Mobile,43,F,1
623,AU,2018-04-15,Standard,Smart TV,29,M,1
624,US,2020-04-21,Basic,Mobile,49,M,1
625,AU,2022-10-07,Basic,Smart TV,63,Other,1
626,JP,2021-12-08,Premium,Desktop,34,M,1
627,CA,2018-06-21,Basic,Tablet,19,M,1
628,NL,2021-01-24,Standard,Tablet,33,M,1
629,UK,2022-04-02,Standard,Tablet,45,Other,0
630,AU,2020-06-20,Standard,Desktop,17,Other,0
631,US,2018-12-20,Basic,Tablet,21,F,1
632,ES,2020-08-29,Standard,Mobile,39,M,1
633,JP,2020-02-18,Basic,Tablet,67,M,1
634,KR,2022-04-15,Premium,Mobile,36,Other,0
635,CA,2022-12-30,Premium,Tablet,37,Other,1
636,NL,2021-10-05,Premium,Smart TV,75,Other,1
637,NL,2022-03-21,Premium,Desktop,22,F,1
638,JP,2018-03-30,Standard,Smart TV,31,F,0
639,UK,2022-06-07,Premium,Desktop,30,F,1
640,US,2020-05-24,Standard,Smart TV,38,F,1
641,KR,2019-08-05,Premium,Smart TV,58,Other,1
642,ES,2020-02-12,Basic,Desktop,66,M,1
643,KR,2019-08-23,Basic,Desktop,52,Other,1
644,NL,2020-02-10,Premium,Smart TV,49,Other,1
645,US,2020-05-29,Standard,Desktop,55,M,1
646,CA,2018-05-13,Basic,Smart TV,59,M,0
647,IT,2020-03-01,Basic,Tablet,47,Other,1
648,DE,2020-04-12,Premium,Smart TV,16,Other,1
649,FR,2021-03-21,Standard,Desktop,80,M,1
650,US,2021-06-11,Standard,Smart TV,49,F,1
651,IT,2020-09-09,Premium,Desktop,24,F,1
652,JP,2018-02-15,Basic,Mobile,54,M,1
653,UK,2019-03-16,Premium,Smart TV,61,Other,0
654,JP,2022-03-28,Premium,Smart TV,42,Other,1
655,UK,2020-04-14,Basic,Smart TV,76,Other,1
656,US,2020-04-14,Standard,Smart TV,47,M,1
657,ES,2019-06-06,Premium,Mobile,67,F,1
658,US,2022-05-16,Basic,Tablet,51,F,0
659,IT,2020-10-11,Standard,Mobile,28,F,1
660,KR,2019-10-14,Basic,Smart TV,53,F,1
661,JP,2018-02-27,Standard,Desktop,24,F,0
662,CA,2022-03-28,Premium,Mobile,32,Other,1
663,JP,2019-06-14,Premium,Mobile,16,F,1
664,AU,2020-08-03,Basic,Mobile,50,M,0
665,DE,2020-06-25,Standard,Mobile,44,F,1
666,IT,2021-06-28,Standard,Desktop,49,Other,1
667,JP,2020-05-14,Premium,Smart TV,66,Other,1
668,AU,2021-06-20,Standard,Tablet,80,F,1
669,DE,2021-03-07,Premium,Mobile,57,F,0
670,DE,2021-04-19,Standard,Mobile,30,M,0
671,IT,2021-06-10,Premium,Smart TV,23,Other,1
672,CA,2022-05-19,Standard,Smart TV,64,Other,1
673,ES,2018-04-02,Basic,Mobile,76,M,1
674,KR,2020-05-15,Premium,Mobile,45,Other,0
675,AU,2021-01-06,Standard,Smart TV,69,F,1
676,NL,2019-05-25,Premium,Smart TV,28,Other,1
677,DE,2021-04-01,Standard,Tablet,23,F,1
678,US,2020-09-21,Basic,Mobile,54,M,1
679,AU,2019-09-04,Premium,Tablet,38,M,0
680,NL,2019-08-24,Standard,Tablet,71,F,1
681,NL,2020-10-15,Basic,Tablet,71,F,1
682,US,2018-11-28,Standard,Tablet,70,F,1
683,CA,2020-09-30,Standard,Mobile,73,F,1
684,ES,2022-04-22,Basic,Smart TV,80,Other,1
685,NL,2018-03-01,Basic,Smart TV,63,F,1
686,NL,2022-06-25,Standard,Smart TV,39,F,1
687,DE,2019-11-21,Basic,Mobile,66,Other,1
688,JP,2019-11-16,Premium,Tablet,45,M,1
689,KR,2018-01-19,Standard,Smart TV,39,M,1
690,IT,2018-12-25,Standard,Smart TV,73,F,1
691,CA,2022-12-11,Premium,Desktop,55,F,1
692,ES,2018-10-03,Premium,Mobile,65,M,1
693,UK,2018-08-01,Basic,Tablet,28,M,1
694,AU,2020-02-02,Standard,Desktop,23,M,0
695,AU,2022-04-07,Basic,Mobile,76,Other,1
696,NL,2020-11-23,Standard,Desktop,32,M,1
697,UK,2022-11-27,Basic,Tablet,72,M,1
698,DE,2022-07-01,Standard,Smart TV,68,F,1
699,IT,2022-10-13,Premium,Desktop,25,M,1
700,UK,2022-02-04,Basic,Mobile,42,Other,1
701,FR,2019-05-30,Premium,Desktop,59,M,1
702,ES,2020-05-30,Premium,Desktop,22,F,1
703,ES,2021-02-08,Premium,Smart TV,63,F,1
704,IT,2020-11-18,Standard,Smart TV,31,Other,1
705,FR,2021-02-15,Premium,Tablet,48,F,1
706,DE,2022-06-21,Basic,Mobile,70,F,0
707,KR,2019-09-18,Standard,Tablet,75,F,1
708,IT,2022-02-24,Basic,Mobile,30,M,1
709,IT,2019-02-01,Premium,Desktop,52,Other,1
710,CA,2021-06-13,Premium,Mobile,73,F,1
711,NL,2022-05-04,Basic,Smart TV,53,Other,1
712,KR,2021-08-06,Premium,Smart TV,78,M,1
713,FR,2018-03-04,Premium,Desktop,37,M,1
714,ES,2020-08-30,Premium,Mobile,23,M,1
715,NL,2021-05-27,Basic,Mobile,48,F,1
716,KR,2022-01-03,Basic,Mobile,65,Other,0
717,FR,2022-06-12,Standard,Smart TV,50,Other,1
718,ES,2019-04-15,Basic,Tablet,17,M,1
719,KR,2022-10-23,Premium,Mobile,24,Other,0
720,NL,2022-11-23,Standard,Desktop,80,F,1
721,UK,2020-11-19,Standard,Tablet,38,F,1
722,DE,2019-06-05,Premium,Tablet,49,F,0
723,US,2020-05-25,Premium,Smart TV,62,Other,1
724,CA,2018-05-16,Premium,Smart TV,73,Other,1
725,AU,2022-05-26,Basic,Mobile,57,M,0
726,JP,2021-08-11,Basic,Smart TV,74,Other,1
727,KR,2020-11-15,Standard,Desktop,70,Other,1
728,AU,2020-12-16,Basic,Mobile,55,F,1
729,JP,2020-09-12,Premium,Smart TV,77,M,1
730,CA,2019-07-16,Premium,Smart TV,48,F,1
731,US,2019-04-22,Basic,Desktop,48,M,1
732,IT,2019-07-03,Basic,Smart TV,73,M,0
733,FR,2020-12-03,Basic,Mobile,35,M,1
734,KR,2021-08-16,Premium,Desktop,19,F,1
735,IT,2022-08-01,Premium,Smart TV,38,Other,0
736,AU,2022-11-11,Basic,Smart TV,37,M,1
737,US,2018-09-06,Basic,Mobile,39,M,1
738,US,2018-12-26,Basic,Mobile,65,F,1
739,NL,2020-06-07,Basic,Mobile,19,Other,1
740,KR,2022-09-19,Premium,Desktop,65,M,1
741,AU,2018-01-23,Basic,Tablet,40,F,1
742,UK,2020-02-25,Standard,Mobile,46,Other,1
743,ES,2019-08-16,Premium,Smart TV,26,Other,1
744,US,2020-11-11,Standard,Tablet,69,Other,1
745,IT,2021-08-06,Basic,Tablet,55,F,1
746,JP,2022-11-10,Standard,Mobile,20,M,1
747,US,2019-02-11,Standard,Desktop,39,M,1
748,DE,2020-01-28,Standard,Desktop,72,M,1
749,US,2019-11-10,Premium,Mobile,71,F,1
750,NL,2021-09-30,Standard,Tablet,27,M,0
751,KR,2018-01-27,Standard,Tablet,54,M,1
752,UK,2021-12-22,Premium,Smart TV,52,M,1
753,CA,2022-07-13,Premium,Tablet,28,F,0
754,JP,2021-06-11,Standard,Desktop,21,Other,1
755,US,2021-06-13,Standard,Smart TV,71,F,1
756,FR,2021-01-27,Standard,Smart TV,64,Other,1
757,JP,2022-01-26,Premium,Desktop,36,F,1
758,CA,2021-05-27,Basic,Smart TV,71,Other,1
759,AU,2021-02-11,Premium,Mobile,76,Other,1
760,KR,2021-10-28,Premium,Desktop,25,F,0
761,ES,2018-03-04,Premium,Desktop,39,F,1
762,UK,2020-07-17,Premium,Desktop,64,M,1
763,JP,2021-11-20,Basic,Smart TV,18,M,1
764,NL,2018-09-29,Premium,Tablet,74,Other,1
765,JP,2020-12-05,Premium,Smart TV,64,M,1
766,UK,2019-09-12,Premium,Mobile,63,M,1
767,CA,2018-05-30,Standard,Tablet,56,M,0
768,CA,2020-08-01,Standard,Tablet,27,Other,0
769,IT,2022-03-12,Standard,Tablet,65,Other,1
770,UK,2019-01-14,Basic,Smart TV,51,M,1
771,JP,2021-05-31,Standard,Smart TV,71,F,1
772,IT,2018-12-29,Basic,Desktop,58,Other,1
773,UK,2021-04-18,Standard,Mobile,49,Other,0
774,ES,2022-02-06,Standard,Smart TV,29,Other,1
775,KR,2019-12-11,Standard,Tablet,78,M,1
776,NL,2019-10-16,Premium,Smart TV,16,Other,1
777,IT,2018-10-17,Standard,Desktop,16,Other,1
778,US,2021-03-22,Premium,Mobile,24,Other,1
779,FR,2020-03-28,Premium,Tablet,68,F,0
780,CA,2018-04-19,Basic,Smart TV,33,F,1
781,CA,2022-10-02,Basic,Smart TV,57,Other,1
782,DE,2022-12-19,Basic,Mobile,27,F,1
783,KR,2020-12-01,Premium,Smart TV,36,Other,1
784,CA,2019-06-21,Basic,Mobile,33,F,0
785,NL,2018-05-29,Premium,Tablet,16,F,0
786,US,2018-05-15,Standard,Mobile,27,M,1
787,ES,2021-03-22,Basic,Smart TV,75,M,1
788,KR,2022-07-30,Basic,Tablet,39,F,0
789,US,2018-06-15,Premium,Tablet,45,F,0
790,JP,2018-04-20,Basic,Smart TV,21,M,0
791,UK,2020-08-04,Standard,Tablet,17,M,1
792,DE,2020-09-17,Premium,Mobile,80,Other,0
793,DE,2022-05-28,Premium,Tablet,53,M,1
794,KR,2022-07-19,Basic,Desktop,68,Other,1
795,JP,2021-02-11,Basic,Desktop,60,M,1
796,DE,2021-05-03,Standard,Desktop,30,F,0
797,UK,2022-09-09,Premium,Smart TV,76,M,1
798,DE,2022-07-07,Premium,Mobile,43,Other,0
799,UK,2022-05-04,Basic,Tablet,58,M,1
800,ES,2018-11-11,Premium,Desktop,44,Other,1
801,UK,2019-01-11,Standard,Tablet,43,Other,1
802,CA,2020-01-08,Standard,Smart TV,59,M,1
803,AU,2020-05-11,Basic,Desktop,50,Other,1
804,US,2020-06-10,Premium,Desktop,73,M,1
805,AU,2021-04-19,Basic,Tablet,54,Other,1
806,FR,2020-10-27,Premium,Tablet,38,F,1
807,FR,2022-06-27,Standard,Tablet,67,M,1
808,US,2021-01-11,Standard,Tablet,22,F,1
809,CA,2022-07-30,Standard,Mobile,66,F,1
810,JP,2020-07-08,Standard,Tablet,26,F,1
811,IT,2020-03-24,Basic,Smart TV,17,Other,1
812,AU,2018-03-11,Standard,Tablet,29,M,1
813,KR,2020-10-07,Premium,Tablet,19,Other,1
814,UK,2021-05-13,Basic,Mobile,26,M,1
815,AU,2020-08-05,Standard,Mobile,18,M,0
816,DE,2019-11-04,Premium,Desktop,65,M,1
817,IT,2021-11-07,Basic,Mobile,67,Other,1
818,ES,2021-06-25,Basic,Tablet,50,Other,1
819,KR,2018-06-20,Basic,Mobile,26,Other,1
820,IT,2018-10-04,Standard,Tablet,61,M,1
821,IT,2018-01-22,Standard,Mobile,26,F,0
822,ES,2018-08-16,Basic,Smart TV,60,Other,1
823,KR,2021-11-06,Premium,Tablet,72,Other,0
824,JP,2022-12-29,Standard,Mobile,72,F,0
825,CA,2018-03-31,Basic,Desktop,40,M,1
826,JP,2020-08-07,Premium,Mobile,61,Other,1
827,JP,2022-03-02,Premium,Tablet,19,M,1
828,UK,2021-09-26,Basic,Mobile,66,F,1
829,JP,2021-10-19,Basic,Tablet,17,M,0
830,JP,2021-11-14,Basic,Mobile,51,F,1
831,US,2018-09-16,Basic,Desktop,21,Other,1
832,DE,2021-06-06,Basic,Mobile,54,Other,1
833,UK,2021-06-10,Basic,Tablet,38,Other,1
834,ES,2020-01-06,Basic,Tablet,59,M,1
835,ES,2018-04-04,Standard,Mobile,20,M,1
836,CA,2020-04-14,Premium,Mobile,18,F,0
837,NL,2021-03-15,Premium,Mobile,25,Other,1
838,CA,2020-03-03,Standard,Tablet,21,Other,1
839,CA,2019-05-10,Premium,Tablet,32,Other,0
840,FR,2022-12-28,Premium,Smart TV,52,F,0
841,ES,2021-04-04,Basic,Mobile,16,F,1
842,CA,2020-10-02,Standard,Smart TV,58,F,1
843,FR,2018-01-17,Basic,Tablet,17,M,0
844,FR,2020-10-07,Standard,Tablet,48,M,1
845,IT,2020-03-12,Standard,Mobile,74,Other,1
846,IT,2019-06-06,Premium,Mobile,39,Other,1
847,IT,2021-03-18,Basic,Smart TV,55,F,1
848,UK,2022-10-20,Basic,Mobile,20,Other,1
849,KR,2018-03-23,Standard,Mobile,61,M,1
850,KR,2018-01-12,Premium,Desktop,48,M,1
851,IT,2018-01-29,Basic,Mobile,65,F,1
852,FR,2020-06-28,Basic,Mobile,52,Other,1
853,CA,2019-11-17,Standard,Desktop,57,Other,0
854,IT,2022-10-29,Basic,Smart TV,70,F,1
855,NL,2018-12-10,Basic,Smart TV,46,F,1
856,IT,2021-10-06,Basic,Smart TV,74,F,1
857,AU,2019-12-26,Basic,Mobile,48,F,1
858,US,2020-08-06,Premium,Smart TV,16,F,1
859,UK,2018-08-23,Standard,Smart TV,44,Other,1
860,AU,2022-03-20,Basic,Smart TV,40,F,1
861,IT,2021-12-05,Basic,Smart TV,24,F,1
862,UK,2020-12-10,Premium,Desktop,16,Other,1
863,JP,2020-01-20,Basic,Desktop,29,M,1
864,NL,2020-10-27,Basic,Tablet,58,Other,1
865,UK,2021-02-01,Premium,Tablet,75,Other,1
866,IT,2020-08-21,Premium,Mobile,64,Other,0
867,US,2020-11-24,Premium,Mobile,59,M,1
868,AU,2020-09-07,Premium,Smart TV,24,Other,1
869,JP,2020-02-08,Basic,Desktop,38,Other,1
870,ES,2019-07-20,Standard,Mobile,28,Other,1
871,IT,2018-10-10,Premium,Desktop,36,M,1
872,IT,2018-04-21,Premium,Smart TV,53,Other,1
873,KR,2018-09-19,Basic,Smart TV,35,M,1
874,UK,2019-06-01,Standard,Tablet,78,F,1
875,FR,2021-09-03,Premium,Smart TV,30,M,1
876,ES,2020-05-13,Premium,Smart TV,17,Other,1
877,KR,2018-09-17,Premium,Mobile,32,M,1
878,FR,2021-07-22,Basic,Tablet,35,M,1
879,IT,2022-10-12,Basic,Desktop,79,F,1
880,IT,2022-10-08,Premium,Mobile,47,F,0
881,FR,2022-01-10,Basic,Smart TV,80,M,1
882,ES,2020-05-05,Basic,Desktop,48,F,1
883,US,2019-02-08,Premium,Mobile,60,Other,1
884,JP,2022-06-13,Basic,Desktop,74,F,1
885,NL,2019-12-30,Premium,Mobile,44,M,1
886,UK,2022-04-22,Premium,Mobile,36,Other,1
887,NL,2018-07-03,Premium,Mobile,76,F,0
888,JP,2020-02-14,Basic,Smart TV,43,M,1
889,US,2022-05-28,Standard,Smart TV,51,M,1
890,NL,2021-06-23,Standard,Smart TV,35,Other,1
891,FR,2018-06-16,Basic,Desktop,78,M,1
892,US,2020-10-23,Standard,Desktop,63,F,1
893,NL,2022-09-20,Standard,Mobile,65,M,0
894,NL,2021-12-05,Basic,Mobile,66,F,1
895,US,2020-01-11,Standard,Tablet,48,F,1
896,US,2021-09-05,Standard,Desktop,66,M,1
897,DE,2021-11-03,Premium,Smart TV,44,Other,1
898,ES,2020-05-03,Basic,Tablet,64,M,1
899,FR,2020-07-18,Basic,Smart TV,65,M,1
900,UK,2020-06-07,Basic,Tablet,34,F,1
901,NL,2019-03-20,Premium,Smart TV,59,Other,1
902,ES,2021-02-10,Standard,Smart TV,28,Other,1
903,AU,2020-11-20,Premium,Mobile,79,Other,1
904,JP,2021-11-08,Basic,Desktop,34,Other,1
905,DE,2019-05-07,Premium,Mobile,64,F,1
906,FR,2019-03-28,Premium,Tablet,46,M,1
907,DE,2022-01-14,Standard,Smart TV,62,Other,1
908,ES,2018-04-28,Premium,Smart TV,44,M,1
909,FR,2019-06-18,Basic,Smart TV,25,M,1
910,ES,2021-12-17,Premium,Desktop,67,M,0
911,DE,2020-02-05,Standard,Desktop,65,Other,0
912,KR,2021-02-28,Standard,Desktop,58,F,1
913,JP,2020-04-02,Premium,Tablet,58,M,1
914,FR,2020-01-09,Standard,Tablet,76,F,1
915,NL,2020-03-15,Premium,Desktop,24,F,1
916,DE,2019-03-04,Basic,Mobile,38,F,1
917,ES,2019-08-08,Basic,Mobile,58,Other,0
918,AU,2019-09-20,Basic,Tablet,39,F,1
919,IT,2021-05-05,Standard,Tablet,64,F,1
920,CA,2019-09-11,Basic,Mobile,46,M,1
921,DE,2020-07-17,Basic,Smart TV,63,Other,1
922,UK,2021-04-20,Standard,Smart TV,65,M,1
923,DE,2022-07-25,Basic,Tablet,41,M,1
924,IT,2022-06-12,Standard,Mobile,54,F,1
925,DE,2022-12-20,Basic,Mobile,73,Other,1
926,FR,2020-04-25,Premium,Desktop,44,M,1
927,US,2021-10-26,Basic,Mobile,79,Other,1
928,ES,2022-08-11,Basic,Smart TV,31,M,0
929,AU,2020-01-25,Standard,Mobile,51,F,1
930,FR,2018-11-17,Standard,Tablet,38,F,0
931,AU,2022-12-27,Standard,Tablet,50,Other,1
932,KR,2021-08-25,Standard,Mobile,30,F,1
933,KR,2019-02-02,Basic,Mobile,68,F,1
934,IT,2022-11-28,Basic,Desktop,75,F,1
935,JP,2018-09-28,Standard,Desktop,57,F,0
936,FR,2019-01-21,Standard,Mobile,30,F,1
937,KR,2018-05-07,Basic,Tablet,35,F,1
938,UK,2021-01-04,Basic,Tablet,57,Other,1
939,KR,2020-11-29,Basic,Mobile,19,M,0
940,KR,2020-09-17,Basic,Smart TV,24,F,1
941,ES,2019-01-17,Standard,Smart TV,31,F,0
942,JP,2018-02-24,Standard,Smart TV,31,M,0
943,NL,2022-04-12,Premium,Mobile,79,M,1
944,FR,2018-03-13,Basic,Smart TV,64,Other,1
945,ES,2019-12-10,Premium,Smart TV,66,M,1
946,US,2022-01-16,Premium,Smart TV,78,M,0
947,IT,2019-12-06,Premium,Tablet,61,Other,1
948,FR,2021-10-30,Basic,Smart TV,37,M,1
949,CA,2021-08-03,Basic,Smart TV,38,M,1
950,ES,2019-08-12,Standard,Smart TV,61,M,1
951,FR,2018-09-22,Standard,Desktop,27,Other,1
952,US,2019-12-18,Standard,Desktop,27,M,1
953,CA,2021-02-02,Basic,Smart TV,65,Other,1
954,UK,2020-10-16,Premium,Smart TV,41,F,1
955,UK,2018-03-21,Basic,Desktop,31,M,1
956,UK,2020-03-22,Standard,Smart TV,39,Other,1
957,CA,2018-07-03,Premium,Desktop,49,Other,1
958,DE,2022-10-27,Standard,Desktop,41,F,1
959,DE,2020-06-25,Basic,Smart TV,42,M,0
960,IT,2021-11-15,Basic,Smart TV,18,Other,1
961,JP,2018-08-06,Standard,Tablet,35,F,1
962,KR,2021-02-21,Premium,Smart TV,39,M,1
963,ES,2022-02-12,Standard,Mobile,64,M,1
964,JP,2022-08-09,Standard,Smart TV,63,Other,1
965,NL,2018-04-11,Basic,Desktop,47,M,1
966,KR,2022-10-18,Basic,Mobile,50,F,1
967,CA,2021-11-01,Standard,Mobile,46,M,1
968,KR,2020-09-21,Standard,Smart TV,55,M,1
969,AU,2021-08-30,Standard,Smart TV,17,Other,0
970,FR,2018-05-27,Standard,Smart TV,67,Other,1
971,AU,2018-04-28,Standard,Desktop,45,Other,0
972,CA,2022-08-24,Premium,Tablet,65,M,1
973,DE,2019-10-05,Standard,Mobile,62,F,1
974,JP,2019-05-30,Basic,Smart TV,24,F,1
975,NL,2018-06-27,Premium,Tablet,25,M,1
976,KR,2021-03-05,Standard,Tablet,70,F,1
977,JP,2018-02-04,Premium,Mobile,64,Other,1
978,JP,2019-03-10,Standard,Desktop,79,F,1
979,IT,2022-07-07,Basic,Desktop,16,M,1
980,DE,2018-02-07,Basic,Desktop,36,Other,1
981,UK,2018-01-31,Premium,Desktop,28,M,1
982,KR,2022-02-01,Basic,Smart TV,55,M,1
983,JP,2019-02-18,Basic,Desktop,67,F,1
984,JP,2020-12-25,Premium,Desktop,67,M,1
985,AU,2021-03-05,Standard,Smart TV,25,M,1
986,CA,2020-05-23,Standard,Smart TV,26,Other,1
987,IT,2022-04-27,Basic,Desktop,65,Other,0
988,US,2022-04-15,Standard,Tablet,76,Other,1
989,NL,2021-01-20,Standard,Smart TV,42,Other,1
990,JP,2021-11-03,Premium,Tablet,41,M,1
991,UK,2021-05-19,Premium,Desktop,58,F,1
992,US,2019-01-21,Premium,Tablet,39,M,1
993,IT,2018-09-13,Basic,Smart TV,31,Other,1
994,ES,2018-05-22,Basic,Tablet,78,F,1
995,DE,2019-07-12,Premium,Desktop,52,F,1
996,US,2018-01-15,Basic,Smart TV,69,Other,1
997,NL,2020-08-08,Standard,Tablet,71,F,1
998,DE,2020-04-01,Premium,Desktop,73,F,0
999,UK,2022-12-18,Standard,Smart TV,65,F,1
1000,US,2020-05-23,Standard,Tablet,20,M,1
1001,FR,2020-04-12,Standard,Tablet,44,F,1
1002,US,2019-02-12,Premium,Desktop,50,Other,0
1003,JP,2020-05-23,Basic,Desktop,72,M,1
1004,KR,2018-08-14,Premium,Tablet,33,Other,1
1005,NL,2021-11-26,Basic,Tablet,42,M,1
1006,ES,2021-11-23,Premium,Desktop,17,M,1
1007,ES,2020-01-24,Basic,Smart TV,36,F,0
1008,KR,2020-04-26,Basic,Desktop,54,M,1
1009,ES,2018-06-10,Premium,Tablet,58,Other,1
1010,ES,2020-03-16,Standard,Desktop,71,M,1
1011,ES,2019-09-04,Standard,Tablet,44,F,0
1012,DE,2021-12-23,Basic,Tablet,31,F,1
