view_id,user_id,title_id,start_time,watch_duration_min,completed,rewatch_flag,device,country
405,743,205,2023-03-19 02:45:00,115,1,0,Mobile,ES
406,855,1973,2023-04-23 10:21:00,61,1,0,Mobile,NL
407,4874,502,2022-09-30 06:46:00,34,0,0,Smart TV,DE
408,2095,1404,2020-04-26 07:31:00,131,1,0,Mobile,IT
409,3822,18,2021-03-16 15:36:00,166,1,0,Smart TV,NL
410,226,849,2020-07-18 17:37:00,40,1,0,Mobile,JP
411,120,588,2022-01-29 16:08:00,16,0,0,Desktop,DE
412,1179,1652,2020-07-16 12:11:00,74,0,0,Desktop,ES
413,2446,261,2021-09-03 13:35:00,74,0,1,Desktop,ES
414,1998,302,2022-01-07 10:03:00,113,1,0,Tablet,IT
415,1102,1179,2023-09-14 19:01:00,90,0,0,Smart TV,IT
416,3151,1653,2022-06-22 19:40:00,35,0,0,Smart TV,ES
417,199,1668,2022-07-11 05:58:00,13,0,0,Tablet,FR
418,3906,1124,2023-09-16 19:01:00,64,0,1,Tablet,KR
419,2629,23,2023-01-05 03:36:00,159,0,0,Desktop,IT
420,4421,1761,2021-06-22 08:20:00,116,0,0,Tablet,IT
421,3660,1524,2023-11-28 23:34:00,25,1,0,Desktop,UK
422,2159,603,2021-01-14 01:20:00,71,0,1,Mobile,UK
423,2962,1852,2020-06-22 11:59:00,175,1,0,Tablet,AU
424,3440,992,2021-07-28 00:36:00,49,1,0,Mobile,DE
425,959,1494,2022-03-17 20:31:00,85,0,1,Smart TV,DE
426,291,1894,2020-02-19 02:14:00,70,0,0,Mobile,UK
427,2484,1789,2020-03-09 11:47:00,166,1,0,Mobile,AU
428,3176,1291,2022-09-07 00:36:00,23,0,0,Tablet,KR
429,2227,1953,2022-06-06 11:19:00,137,1,1,Tablet,US
430,46,2000,2020-04-10 00:02:00,80,1,1,Mobile,IT
431,185,600,2023-12-31 13:16:00,96,0,0,Tablet,KR
432,3785,789,2022-12-18 06:18:00,142,1,0,Desktop,FR
433,2876,349,2022-01-09 13:01:00,77,1,0,Smart TV,NL
434,2311,812,2022-05-20 04:20:00,118,0,1,Desktop,NL
435,496,171,2021-01-29 16:02:00,125,1,0,Tablet,IT
436,649,183,2022-11-04 03:10:00,175,1,0,Mobile,FR
437,3147,723,2020-12-28 21:42:00,100,0,0,Mobile,JP
438,4562,1383,2020-08-28 11:36:00,89,1,0,Mobile,JP
439,2526,493,2020-08-10 10:01:00,117,1,0,Mobile,NL
440,4074,526,2020-05-25 20:27:00,180,0,1,Tablet,ES
441,3941,1945,2022-09-18 23:42:00,104,1,0,Smart TV,FR
442,832,1282,2020-03-22 22:57:00,63,0,1,Smart TV,DE
443,2028,250,2023-04-10 14:25:00,125,1,1,Mobile,FR
444,1329,742,2021-09-21 12:06:00,110,1,0,Tablet,US
445,2397,570,2022-02-16 18:26:00,77,1,0,Tablet,IT
446,4138,1244,2021-01-03 08:43:00,83,0,0,Mobile,CA
447,4443,467,2021-01-14 16:57:00,22,1,0,Mobile,AU
448,1984,1770,2022-06-28 20:08:00,74,1,0,Tablet,IT
449,4040,1912,2023-12-29 19:52:00,45,0,0,Desktop,IT
450,2660,1177,2020-07-08 22:54:00,73,0,0,Tablet,JP
451,4344,1863,2023-03-24 09:01:00,6,1,0,Tablet,FR
452,3150,696,2023-01-19 08:57:00,108,0,0,Smart TV,FR
453,4752,317,2023-08-12 23:18:00,148,1,0,Desktop,FR
454,4589,38,2023-08-11 15:48:00,67,1,0,Desktop,IT
455,3255,1365,2023-07-31 21:51:00,127,0,0,Desktop,JP
456,2087,1749,2023-03-17 15:59:00,57,1,1,Desktop,NL
457,4352,93,2021-10-20 07:17:00,42,1,0,Tablet,JP
458,914,1153,2020-07-23 17:29:00,36,0,0,Desktop,FR
459,1039,1735,2023-01-07 18:28:00,83,0,0,Desktop,KR
460,3566,1653,2022-07-26 13:27:00,107,1,0,Mobile,US
461,669,1205,2020-09-03 19:12:00,98,1,1,Smart TV,DE
462,3118,1718,2021-06-02 04:21:00,152,0,1,Smart TV,ES
463,928,919,2022-06-10 18:31:00,8,0,1,Tablet,ES
464,3445,1541,2022-07-05 10:36:00,34,0,0,Mobile,UK
465,3071,1733,2023-08-29 13:46:00,59,1,0,Desktop,DE
466,3973,96,2023-09-16 09:54:00,76,1,0,Desktop,ES
467,3912,1979,2022-09-12 03:17:00,13,0,0,Tablet,DE
468,3689,1733,2022-08-16 01:08:00,98,0,0,Mobile,CA
469,701,738,2022-01-24 09:16:00,163,1,0,Tablet,FR
470,294,1311,2023-06-25 22:39:00,142,1,1,Tablet,NL
471,3755,1664,2021-10-25 04:23:00,104,0,0,Smart TV,CA
472,4020,530,2021-07-01 23:35:00,73,0,0,Tablet,UK
473,2758,1501,2021-11-20 22:42:00,172,0,1,Desktop,KR
474,3198,1930,2023-10-10 13:13:00,66,1,1,Tablet,NL
475,2225,1990,2021-01-11 00:45:00,90,1,1,Mobile,US
476,4631,1841,2021-11-30 06:49:00,7,1,0,Desktop,US
477,1316,964,2022-08-20 04:33:00,165,0,0,Smart TV,FR
478,3890,797,2023-03-17 10:43:00,134,0,0,Desktop,JP
479,494,1939,2023-02-11 18:17:00,45,1,0,Desktop,IT
480,3303,47,2021-04-25 13:59:00,113,1,1,Mobile,CA
481,1536,1594,2022-08-09 13:43:00,83,0,0,Tablet,FR
482,4432,354,2023-08-06 19:52:00,78,0,0,Smart TV,AU
483,2953,95,2020-04-25 15:38:00,106,1,0,Mobile,UK
484,3542,727,2021-04-03 15:31:00,124,1,1,Tablet,JP
485,1144,570,2022-10-02 03:26:00,78,1,0,Mobile,US
486,4804,229,2022-03-08 06:43:00,114,1,0,Tablet,FR
487,178,1751,2023-11-07 15:51:00,49,0,0,Tablet,ES
488,4976,361,2021-12-06 01:06:00,104,0,0,Mobile,KR
489,2857,875,2023-06-09 15:33:00,20,0,0,Desktop,CA
490,4175,291,2021-03-02 01:30:00,176,1,0,Mobile,FR
491,174,1073,2020-05-09 06:13:00,83,0,1,Mobile,UK
492,1159,428,2022-09-10 09:14:00,50,0,1,Desktop,US
493,4704,1763,2020-12-25 08:39:00,77,1,0,Mobile,US
494,4524,8,2020-07-03 22:24:00,177,0,0,Tablet,JP
495,966,242,2023-08-13 22:11:00,151,0,0,Tablet,KR
496,3445,1846,2021-06-22 01:15:00,22,1,0,Mobile,UK
497,4444,319,2023-02-07 14:38:00,29,1,0,Tablet,JP
498,3561,1874,2022-01-01 18:22:00,29,0,0,Mobile,NL
499,1189,57,2021-01-21 07:36:00,20,0,0,Tablet,KR
500,4938,1950,2022-02-27 13:43:00,115,1,0,Tablet,DE
501,1264,445,2023-03-21 09:52:00,53,1,0,Smart TV,UK
502,3946,732,2023-10-16 23:56:00,78,0,0,Smart TV,JP
503,4341,1026,2021-09-06 12:15:00,126,1,0,Desktop,AU
504,1977,628,2023-07-09 17:40:00,88,0,0,Mobile,ES
505,1996,20,2021-01-02 14:30:00,39,0,0,Mobile,JP
506,3719,1179,2021-02-22 02:25:00,45,1,0,Tablet,FR
507,382,1944,2021-11-06 11:12:00,45,1,0,Desktop,CA
508,3634,1265,2023-05-26 04:17:00,172,1,0,Tablet,NL
509,4187,504,2023-11-16 14:09:00,106,1,0,Desktop,ES
510,3993,1207,2021-05-07 23:32:00,175,1,0,Tablet,KR
511,4871,163,2020-12-17 16:27:00,118,0,0,Smart TV,CA
512,4149,999,2022-09-10 08:31:00,142,1,0,Desktop,JP
513,684,107,2021-08-26 00:28:00,102,1,0,Smart TV,ES
514,4890,773,2023-06-24 12:20:00,51,1,0,Tablet,AU
515,822,1524,2021-10-10 15:14:00,24,1,0,Mobile,ES
516,1153,38,2021-08-08 00:16:00,24,1,0,Mobile,CA
517,3770,1651,2020-07-28 18:04:00,39,0,0,Tablet,CA
518,2043,1612,2023-11-10 07:29:00,19,1,0,Smart TV,UK
519,3460,747,2022-06-15 16:59:00,30,0,0,Tablet,FR
520,3242,455,2022-01-02 10:01:00,25,1,0,Smart TV,US
521,3032,429,2020-05-09 21:05:00,12,1,0,Mobile,DE
522,2649,1047,2021-09-10 11:25:00,118,1,1,Smart TV,ES
523,751,1665,2021-03-24 15:03:00,16,0,0,Mobile,KR
524,3778,564,2023-03-07 06:05:00,120,0,0,Tablet,CA
525,3399,1949,2020-02-26 15:14:00,6,1,0,Smart TV,AU
526,850,1446,2023-12-05 14:13:00,121,1,0,Smart TV,KR
527,1934,1708,2023-05-04 15:51:00,167,0,1,Mobile,NL
528,684,1724,2020-01-12 03:42:00,79,0,1,Smart TV,ES
529,3390,321,2020-06-06 17:39:00,45,0,1,Smart TV,UK
530,2139,32,2020-01-01 13:04:00,58,0,0,Desktop,CA
531,2742,553,2023-11-19 18:27:00,108,0,0,Mobile,AU
532,1402,1876,2023-08-24 10:54:00,26,1,0,Tablet,DE
533,2045,700,2023-01-16 23:02:00,75,1,0,Desktop,JP
534,684,132,2023-02-14 22:54:00,12,1,1,Mobile,ES
535,2481,695,2020-04-17 02:57:00,85,0,0,Smart TV,UK
536,574,1450,2020-08-18 18:20:00,161,1,1,Desktop,IT
537,477,1701,2020-11-05 15:25:00,158,1,1,Smart TV,IT
538,2245,1632,2022-10-09 15:38:00,116,0,1,Desktop,IT
539,408,1736,2021-11-01 08:58:00,133,0,1,Tablet,US
540,3081,307,2021-10-10 15:22:00,7,0,0,Tablet,FR
541,1386,368,2021-09-26 12:55:00,71,1,0,Mobile,UK
542,3169,1210,2021-06-23 21:47:00,133,0,1,Desktop,AU
543,899,1599,2022-10-04 10:54:00,71,1,0,Mobile,FR
544,4246,327,2022-10-18 15:06:00,34,1,0,Tablet,ES
545,4602,1143,2020-07-17 12:03:00,99,0,0,Mobile,US
546,620,1163,2022-10-19 21:50:00,89,1,0,Tablet,AU
547,4015,87,2023-02-14 05:25:00,130,1,0,Desktop,KR
548,2672,1818,2020-04-05 08:17:00,79,0,0,Mobile,AU
549,2450,1856,2021-07-25 23:08:00,164,0,0,Tablet,IT
550,1188,1534,2022-04-08 15:50:00,166,1,1,Mobile,JP
551,4343,1104,2020-05-04 22:22:00,16,0,0,Mobile,ES
552,2691,1678,2020-09-10 07:28:00,176,1,1,Desktop,DE
553,1449,842,2022-11-10 08:56:00,163,1,1,Desktop,AU
554,353,601,2020-10-19 08:04:00,110,1,0,Mobile,JP
555,2416,307,2020-01-12 14:24:00,173,0,0,Mobile,NL
556,3598,1339,2020-01-22 01:27:00,141,0,0,Mobile,DE
557,2169,451,2022-05-22 11:36:00,125,1,1,Smart TV,KR
558,1849,1221,2023-08-25 14:25:00,110,0,0,Mobile,NL
559,389,641,2021-05-30 03:55:00,122,0,0,Mobile,IT
560,2642,78,2020-02-29 15:27:00,8,1,1,Mobile,IT
561,3746,713,2020-08-15 22:47:00,142,1,0,Mobile,CA
562,45,1842,2022-07-08 15:35:00,69,1,0,Smart TV,KR
563,4153,582,2022-01-23 11:29:00,116,0,0,Mobile,FR
564,4338,1281,2022-05-26 15:30:00,16,1,0,Desktop,ES
565,3506,1000,2020-09-25 22:05:00,159,0,0,Smart TV,US
566,1449,1134,2021-04-21 09:37:00,35,0,1,Tablet,AU
567,1682,22,2023-07-24 18:50:00,43,0,0,Mobile,DE
568,2969,325,2022-07-15 05:47:00,98,1,0,Desktop,CA
569,4381,455,2021-02-05 13:53:00,123,1,1,Tablet,FR
570,446,1834,2022-12-08 21:36:00,31,0,1,Smart TV,US
571,369,708,2023-04-29 18:51:00,73,0,0,Tablet,DE
572,3812,1287,2022-03-11 18:47:00,141,1,1,Mobile,CA
573,743,362,2023-10-06 05:21:00,108,1,0,Smart TV,ES
574,499,1090,2021-03-18 13:06:00,8,1,1,Mobile,ES
575,1219,733,2022-10-02 21:02:00,22,1,0,Desktop,AU
576,1380,1470,2020-04-06 23:41:00,106,0,1,Smart TV,AU
577,3750,128,2021-04-08 11:59:00,91,0,0,Tablet,IT
578,866,652,2020-09-09 12:28:00,101,0,0,Mobile,IT
579,3569,1445,2022-04-26 04:36:00,108,0,0,Tablet,IT
580,4438,1761,2022-03-23 23:12:00,103,1,0,Mobile,KR
581,1088,1599,2022-01-06 07:55:00,101,1,0,Desktop,JP
582,1541,1897,2020-10-22 01:39:00,42,0,0,Smart TV,UK
583,2673,1789,2021-07-19 11:02:00,145,1,0,Mobile,ES
584,3173,1259,2021-07-03 00:39:00,117,1,0,Desktop,UK
585,1674,1685,2023-08-23 17:31:00,29,0,0,Smart TV,AU
586,2356,1827,2020-08-28 01:03:00,168,0,0,Mobile,UK
587,3581,798,2021-10-22 17:18:00,136,1,0,Tablet,JP
588,1974,1745,2023-12-28 18:14:00,11,0,0,Mobile,NL
589,2267,882,2020-05-06 07:44:00,85,0,1,Desktop,UK
590,11,1452,2022-12-28 19:44:00,165,0,0,Desktop,FR
591,313,787,2021-07-19 18:55:00,179,0,0,Smart TV,KR
592,3853,764,2023-07-01 00:18:00,77,0,0,Desktop,US
593,418,1302,2021-10-06 23:35:00,67,1,0,Mobile,CA
594,2153,963,2020-01-31 04:31:00,172,1,0,Mobile,US
595,1310,1739,2022-07-21 13:16:00,99,1,0,Mobile,DE
596,1541,9,2023-11-05 01:20:00,166,1,1,Mobile,UK
597,969,1834,2023-06-30 17:59:00,88,1,0,Desktop,AU
598,2691,612,2022-09-14 06:57:00,143,1,0,Mobile,DE
599,4440,580,2021-01-03 15:19:00,11,0,0,Desktop,NL
600,1311,1046,2020-12-03 16:20:00,5,0,1,Desktop,FR
601,1342,706,2021-10-06 07:11:00,8,0,0,Tablet,FR
602,1148,1971,2023-01-03 11:04:00,86,1,0,Tablet,JP
603,460,240,2021-01-21 10:10:00,69,1,0,Desktop,FR
604,661,189,2022-06-15 17:32:00,126,1,0,Tablet,JP
605,111,1474,2022-01-10 03:13:00,164,1,0,Mobile,US
606,4347,1301,2021-07-01 02:32:00,11,1,0,Tablet,UK
607,759,1683,2021-08-15 03:08:00,10,0,0,Mobile,AU
608,4036,529,2023-07-18 01:17:00,100,0,0,Mobile,KR
609,2714,877,2023-04-03 19:58:00,59,1,0,Smart TV,KR
610,1262,969,2022-04-13 22:39:00,42,1,1,Desktop,CA
611,4602,1171,2023-04-10 08:28:00,62,1,0,Desktop,US
612,1664,87,2023-03-07 04:43:00,99,0,0,Smart TV,DE
613,1669,1235,2020-04-09 12:03:00,98,0,0,Desktop,DE
614,1628,843,2020-04-02 14:05:00,43,0,1,Tablet,NL
615,1009,417,2022-09-04 06:39:00,81,1,0,Mobile,ES
616,1122,1322,2021-10-02 17:52:00,22,0,0,Smart TV,ES
617,3525,798,2023-03-30 09:55:00,53,1,0,Desktop,IT
618,2437,426,2022-05-25 11:43:00,54,0,0,Mobile,CA
619,2509,1846,2021-10-07 22:38:00,76,0,0,Tablet,JP
620,3447,1131,2020-08-28 11:02:00,144,0,0,Tablet,NL
621,892,1877,2021-08-24 12:44:00,64,0,0,Mobile,US
622,4376,917,2023-06-18 17:37:00,127,1,1,Desktop,AU
623,1870,492,2023-10-11 01:08:00,55,0,0,Mobile,KR
624,2304,319,2021-03-06 07:52:00,61,0,0,Smart TV,ES
625,850,1355,2023-03-13 12:00:00,42,1,0,Tablet,KR
626,222,1251,2023-09-11 04:31:00,9,0,0,Tablet,KR
627,48,50,2021-09-27 07:49:00,144,0,0,Desktop,JP
628,3110,879,2022-11-20 09:29:00,15,0,0,Desktop,UK
629,1252,797,2020-03-28 23:10:00,123,0,0,Tablet,NL
630,3905,1503,2022-11-02 19:26:00,114,1,0,Smart TV,US
631,3386,1032,2020-02-29 11:13:00,129,1,0,Smart TV,ES
632,4342,119,2023-02-10 16:09:00,56,1,0,Smart TV,AU
633,354,1156,2022-07-31 00:05:00,160,0,0,Smart TV,FR
634,2414,951,2022-10-20 01:40:00,180,0,0,Desktop,FR
635,2965,204,2022-12-08 22:59:00,106,0,0,Smart TV,ES
636,855,7,2023-02-27 16:42:00,165,0,0,Desktop,NL
637,1542,827,2022-07-31 16:59:00,180,0,0,Smart TV,KR
638,4141,1329,2023-08-24 02:56:00,113,1,0,Desktop,UK
639,93,29,2022-02-13 12:54:00,134,1,0,Mobile,DE
640,1308,997,2023-04-19 01:19:00,46,1,0,Tablet,DE
641,1408,1115,2023-10-08 08:24:00,87,1,0,Mobile,DE
642,3460,1119,2020-06-02 21:28:00,157,0,0,Smart TV,FR
643,1285,1293,2021-08-07 03:42:00,161,1,0,Desktop,US
644,4953,907,2020-01-18 06:07:00,15,1,0,Mobile,KR
645,4352,435,2021-06-25 17:46:00,6,1,0,Tablet,JP
646,2118,528,2022-12-22 14:35:00,151,0,0,Mobile,US
647,2226,1838,2022-12-29 07:12:00,70,0,0,Desktop,CA
648,2608,1105,2022-02-11 22:29:00,167,1,0,Smart TV,NL
649,3170,123,2021-01-09 03:13:00,22,0,1,Mobile,UK
650,3460,1441,2022-05-15 23:46:00,111,0,1,Tablet,FR
651,460,656,2023-08-03 19:56:00,152,1,0,Desktop,FR
652,2488,456,2023-08-04 00:33:00,132,0,0,Mobile,JP
653,1734,912,2022-12-09 05:59:00,169,1,0,Tablet,JP
654,1976,899,2020-08-06 04:26:00,139,1,0,Desktop,UK
655,190,589,2020-06-13 10:50:00,86,0,1,Desktop,CA
656,4428,1947,2023-07-27 03:15:00,166,1,0,Desktop,US
657,1641,1464,2020-06-08 09:52:00,47,1,0,Mobile,KR
658,3916,1370,2021-11-23 12:08:00,74,0,0,Desktop,UK
659,4868,1234,2021-07-18 23:16:00,68,0,0,Smart TV,CA
660,912,1018,2023-01-20 05:28:00,62,1,0,Mobile,KR
661,2883,1330,2023-06-16 15:26:00,116,1,0,Smart TV,KR
662,263,1082,2021-09-24 00:58:00,117,0,1,Tablet,KR
663,3285,519,2020-01-28 03:21:00,118,1,0,Desktop,DE
664,2411,833,2022-03-01 04:07:00,158,0,0,Desktop,FR
665,4187,1357,2021-10-10 13:21:00,166,0,0,Smart TV,ES
666,2590,1850,2021-12-04 21:54:00,81,1,1,Smart TV,IT
667,2156,685,2023-02-25 13:25:00,121,1,1,Smart TV,UK
668,4999,366,2023-03-18 19:03:00,123,1,0,Smart TV,AU
669,1109,1472,2022-05-10 15:39:00,74,1,0,Mobile,CA
670,3551,1365,2020-02-18 03:20:00,71,1,0,Mobile,ES
671,1866,1059,2020-12-01 14:45:00,64,0,1,Desktop,NL
672,4404,1077,2021-03-23 07:39:00,39,1,1,Smart TV,FR
673,4395,1365,2023-05-25 16:24:00,40,1,0,Smart TV,FR
674,2934,1325,2021-06-01 13:41:00,133,1,0,Desktop,CA
675,1530,1154,2022-04-24 13:05:00,20,1,0,Smart TV,DE
676,2953,823,2022-02-02 15:17:00,169,0,0,Mobile,UK
677,4584,1872,2021-10-01 06:31:00,171,1,0,Mobile,US
678,2502,1705,2023-04-02 05:26:00,42,1,0,Desktop,UK
679,1900,1284,2022-01-18 00:41:00,107,1,0,Mobile,AU
680,429,1495,2020-06-07 04:52:00,114,0,0,Desktop,AU
681,2338,1752,2022-03-10 20:52:00,14,0,1,Desktop,NL
682,619,584,2023-05-23 01:36:00,26,0,0,Mobile,ES
683,385,1224,2020-08-05 13:25:00,96,1,0,Tablet,US
684,2531,696,2021-09-28 23:15:00,14,0,0,Mobile,JP
685,788,972,2022-11-28 08:54:00,107,1,0,Smart TV,KR
686,4022,1490,2021-09-02 20:44:00,45,1,0,Mobile,DE
687,2579,371,2020-09-24 10:42:00,177,0,0,Desktop,KR
688,1618,116,2022-10-19 06:10:00,32,0,1,Desktop,FR
689,3251,765,2022-03-29 18:56:00,32,0,0,Mobile,CA
690,3666,122,2023-07-08 17:43:00,175,0,0,Desktop,UK
691,539,1771,2020-08-29 15:05:00,59,1,0,Tablet,FR
692,8,1310,2020-10-27 11:02:00,10,0,0,Desktop,UK
693,2210,361,2020-10-29 14:26:00,70,1,0,Smart TV,KR
694,2541,1705,2023-03-24 20:19:00,176,1,0,Desktop,DE
695,2773,288,2022-06-01 21:43:00,96,1,0,Mobile,UK
696,2621,1994,2021-01-29 09:31:00,130,1,0,Tablet,UK
697,652,168,2022-04-22 00:10:00,135,0,0,Tablet,JP
698,4695,1797,2021-12-22 06:45:00,145,0,0,Desktop,FR
699,2813,736,2023-05-12 20:57:00,148,1,0,Desktop,CA
700,2593,1155,2021-01-18 01:16:00,22,1,0,Tablet,JP
701,2648,336,2022-12-20 23:50:00,47,1,0,Smart TV,US
702,408,1651,2020-07-21 12:59:00,75,0,0,Smart TV,US
703,168,1865,2023-09-11 07:40:00,39,1,0,Desktop,AU
704,3752,1444,2021-07-25 09:41:00,78,0,0,Smart TV,FR
705,1867,1589,2020-10-24 18:44:00,84,0,1,Tablet,US
706,3741,1076,2022-05-27 15:44:00,169,1,0,Tablet,UK
707,441,605,2022-08-25 14:08:00,72,0,0,Desktop,ES
708,2245,1871,2023-06-24 15:09:00,135,1,0,Smart TV,IT
709,2424,211,2023-02-26 00:26:00,120,1,0,Mobile,IT
710,179,66,2023-05-06 18:28:00,148,0,0,Tablet,IT
711,2389,356,2023-06-10 16:10:00,153,1,0,Smart TV,JP
712,541,777,2023-07-26 08:08:00,36,1,0,Smart TV,KR
713,4119,260,2022-05-17 11:32:00,94,1,1,Desktop,ES
714,413,1982,2021-01-03 09:33:00,156,1,0,Mobile,KR
715,15,702,2023-08-10 11:30:00,149,0,0,Mobile,DE
716,2963,1571,2022-12-18 23:16:00,63,0,0,Tablet,NL
717,2874,1828,2022-02-14 11:07:00,171,1,0,Smart TV,UK
718,1827,588,2021-02-22 08:17:00,19,0,0,Desktop,FR
719,220,1053,2020-02-11 13:54:00,171,1,0,Smart TV,US
720,583,1926,2021-05-05 18:21:00,161,0,0,Tablet,JP
721,1956,661,2022-07-10 17:47:00,172,0,0,Tablet,IT
722,2672,1269,2020-02-12 23:30:00,58,0,1,Mobile,AU
723,1279,1072,2020-11-30 02:40:00,30,0,1,Mobile,US
724,1495,806,2021-09-23 20:09:00,29,0,0,Mobile,ES
725,2617,525,2021-06-21 15:35:00,134,0,0,Smart TV,JP
726,3805,1302,2022-07-22 01:31:00,19,1,1,Tablet,US
727,232,910,2020-02-21 19:23:00,170,0,0,Mobile,IT
728,3295,1911,2020-09-23 12:42:00,60,1,1,Smart TV,UK
729,3636,829,2021-01-02 08:45:00,173,0,0,Smart TV,UK
730,1065,876,2021-11-16 14:09:00,5,0,0,Desktop,JP
731,4968,1076,2020-04-17 08:47:00,130,1,0,Mobile,CA
732,3943,1052,2023-06-26 23:54:00,169,0,0,Smart TV,KR
733,3613,1238,2022-11-25 15:31:00,174,1,0,Tablet,AU
734,1336,1435,2023-08-27 06:39:00,155,0,1,Desktop,US
735,1599,797,2023-03-04 03:51:00,137,0,0,Tablet,US
736,2966,568,2021-07-02 03:55:00,178,1,0,Smart TV,ES
737,4153,1873,2022-01-12 14:45:00,150,1,0,Smart TV,FR
738,4320,340,2022-03-29 04:47:00,159,0,0,Mobile,KR
739,825,859,2021-12-21 03:20:00,159,1,0,Tablet,CA
740,1360,987,2021-08-04 14:54:00,144,1,0,Desktop,UK
741,810,740,2023-08-09 10:47:00,62,0,0,Smart TV,JP
742,1678,145,2023-08-19 14:36:00,63,0,0,Mobile,AU
743,1747,1314,2021-09-03 15:21:00,103,1,0,Mobile,CA
744,3466,1535,2020-07-13 14:24:00,97,1,0,Mobile,DE
745,1168,231,2020-02-11 00:50:00,16,1,0,Smart TV,FR
746,4086,1083,2022-05-18 09:42:00,161,1,0,Tablet,NL
747,4275,1373,2022-08-08 01:49:00,6,1,0,Tablet,FR
748,989,1304,2020-09-13 10:14:00,136,0,0,Mobile,NL
749,3456,396,2020-07-14 19:44:00,5,1,0,Tablet,NL
750,1768,1817,2022-10-12 12:38:00,58,1,0,Smart TV,AU
751,4558,958,2023-07-21 18:58:00,180,0,1,Smart TV,JP
752,4080,588,2023-10-15 12:49:00,52,1,1,Smart TV,IT
753,3238,1866,2022-11-21 21:39:00,126,1,0,Tablet,FR
754,1593,182,2020-06-06 23:56:00,94,1,0,Smart TV,NL
755,2132,1556,2021-02-26 17:31:00,39,1,0,Mobile,CA
756,3642,666,2022-07-02 19:12:00,29,1,1,Tablet,NL
757,2456,515,2023-09-01 19:17:00,34,1,1,Desktop,NL
758,2214,647,2023-10-21 18:48:00,171,0,1,Desktop,DE
759,1441,1297,2021-06-22 21:12:00,146,1,0,Tablet,NL
760,52,1979,2023-03-22 22:53:00,41,1,0,Desktop,CA
761,3660,1928,2023-09-23 02:54:00,95,0,0,Desktop,UK
762,1873,1364,2023-07-26 13:33:00,89,0,0,Mobile,IT
763,3643,121,2021-10-18 21:07:00,143,1,0,Smart TV,IT
764,2864,182,2023-08-16 03:50:00,12,0,0,Smart TV,CA
765,735,1338,2022-12-24 13:28:00,38,0,0,Mobile,IT
766,3907,728,2023-03-31 03:17:00,76,1,1,Tablet,KR
767,3394,880,2020-06-07 19:26:00,108,1,0,Desktop,KR
768,3084,1631,2020-01-20 02:46:00,90,1,0,Mobile,DE
769,2215,481,2021-07-11 00:49:00,25,1,0,Mobile,ES
770,1519,804,2023-09-01 11:21:00,121,1,0,Desktop,AU
771,2492,946,2022-01-28 13:54:00,169,0,0,Desktop,CA
772,2972,1528,2022-07-26 06:46:00,40,0,0,Desktop,FR
773,3930,1996,2021-09-08 02:48:00,20,0,0,Tablet,ES
774,23,888,2022-11-30 10:39:00,10,0,0,Smart TV,AU
775,1977,500,2020-04-21 19:50:00,81,1,1,Desktop,ES
776,1523,241,2021-09-28 22:31:00,167,1,0,Mobile,CA
777,3426,1716,2020-07-19 12:53:00,90,1,1,Smart TV,KR
778,3792,451,2020-01-26 10:13:00,80,0,0,Smart TV,US
779,4450,1222,2020-01-01 15:45:00,140,1,0,Mobile,FR
780,3424,306,2023-03-31 06:03:00,152,1,1,Desktop,NL
781,913,721,2020-04-25 15:07:00,17,0,0,Desktop,JP
782,3262,250,2022-03-24 19:03:00,61,0,0,Desktop,IT
783,3766,119,2021-11-10 18:03:00,73,1,0,Mobile,NL
784,980,943,2023-09-07 18:40:00,179,0,1,Desktop,DE
785,3630,1247,2022-06-01 21:12:00,31,0,0,Tablet,IT
786,3379,908,2020-03-07 18:59:00,164,0,0,Desktop,KR
787,399,1126,2022-08-02 08:39:00,112,0,0,Mobile,US
788,1219,307,2023-05-24 16:14:00,9,0,1,Desktop,AU
789,4433,1059,2021-09-28 22:30:00,120,1,0,Smart TV,ES
790,2097,1593,2021-03-19 14:22:00,164,0,0,Desktop,FR
791,4351,1518,2022-03-13 17:43:00,115,1,0,Smart TV,JP
792,3662,520,2022-10-25 05:44:00,64,1,0,Mobile,ES
793,293,1168,2023-12-31 14:04:00,88,0,0,Tablet,IT
794,3999,1668,2021-11-12 18:22:00,9,1,0,Mobile,DE
795,1593,1745,2021-03-18 12:28:00,43,0,0,Mobile,NL
796,538,1711,2021-11-01 12:28:00,138,0,0,Mobile,FR
797,2270,37,2023-01-02 05:58:00,141,1,1,Smart TV,IT
798,2407,1541,2022-04-10 09:38:00,169,1,1,Mobile,AU
799,1966,921,2020-06-12 13:50:00,88,0,1,Mobile,FR
800,4653,571,2023-10-04 20:10:00,174,1,0,Smart TV,US
801,867,766,2023-03-13 13:40:00,65,1,0,Desktop,US
802,4413,176,2021-04-01 03:56:00,172,1,0,Mobile,AU
803,2987,218,2022-11-15 23:04:00,66,0,0,Desktop,UK
804,4754,1646,2020-02-17 00:17:00,117,1,0,Mobile,UK
805,2490,886,2021-09-17 09:38:00,72,0,0,Mobile,KR
806,2844,1398,2023-01-23 02:21:00,30,1,1,Smart TV,NL
807,2089,1860,2020-11-14 15:35:00,149,1,0,Mobile,NL
808,596,1275,2023-11-05 05:27:00,141,1,0,Mobile,ES
809,173,1278,2022-10-22 13:43:00,17,1,0,Desktop,ES
